user_id,login_attempts_count,failed_attempts_count,time_between_attempts,source_ip,geolocation_country,MFA_enabled,previous_breach_flag,failed_login_ratio,bot_detection_score,geo_distance_from_last_login,device_consistency_flag,concurrent_login_attempts,time_of_day,time_since_last_login,login_velocity,anomalous_ip_flag,credential_reuse_flag,CAPTCHA_failed_attempts,previous_attack_history
6773,14,0,0.51,87.131.21.186,IN,1,0,0.01,0.29,66.42,1,1,17.72,1.14,6.02,0,0,0,0
6774,11,2,1.0,167.91.3.117,AU,1,0,0.07,0.46,30.49,1,1,13.72,2.37,7.38,0,1,0,0
6775,8,1,1.68,199.92.235.34,AU,1,0,0.09,0.12,99.14,1,1,18.45,3.03,8.35,0,0,0,0
6776,12,3,1.09,25.186.217.186,JP,1,0,0.01,0.42,45.29,1,1,16.78,4.54,6.54,0,0,0,0
6777,6,4,0.53,166.88.11.201,GB,1,0,0.14,0.38,92.01,1,1,21.74,3.4,8.96,0,0,0,0
6778,12,1,1.68,215.53.48.87,AU,1,0,0.14,0.31,22.8,1,0,6.8,1.57,9.96,0,0,0,0
6779,10,3,1.53,32.231.65.209,IN,1,0,0.07,0.48,14.47,1,0,6.34,4.66,9.23,0,0,0,0
6780,6,1,0.54,166.154.190.89,GB,1,0,0.0,0.24,68.55,1,1,10.49,2.07,5.62,0,0,0,0
6781,14,3,1.4,106.138.143.168,US,1,0,0.05,0.41,30.35,1,0,5.51,0.46,8.63,0,0,0,0
6782,10,0,1.51,104.58.253.208,DE,1,0,0.17,0.02,0.41,1,0,21.33,3.32,6.05,0,1,0,0
6783,13,4,1.86,151.246.209.90,GB,1,0,0.06,0.2,47.73,1,1,16.34,2.37,8.89,0,0,0,0
6784,9,1,1.21,65.234.195.255,CA,1,1,0.0,0.29,93.57,0,1,20.39,0.29,9.8,0,0,0,0
6785,14,2,1.55,141.167.16.227,BR,1,0,0.16,0.01,26.19,0,0,14.71,2.35,6.43,0,1,0,0
6786,12,4,1.87,163.162.68.161,CA,1,0,0.17,0.25,68.26,1,0,21.32,1.0,5.62,0,0,0,0
6787,10,1,1.9,250.196.135.162,AU,0,0,0.07,0.21,0.05,1,1,2.5,0.19,7.7,1,0,0,0
6788,12,1,0.97,172.143.243.197,AU,1,0,0.2,0.32,64.31,1,1,3.95,1.22,9.53,0,0,0,0
6789,6,1,1.04,6.87.181.99,IN,1,0,0.15,0.25,15.37,1,0,17.51,2.39,6.59,0,1,0,0
6790,12,4,0.64,234.61.184.198,IN,1,0,0.09,0.04,40.93,1,1,0.01,1.3,8.15,0,0,0,0
6791,10,2,0.6,113.138.206.106,AU,0,0,0.19,0.26,5.72,1,0,18.14,0.99,7.04,0,0,0,0
6792,8,0,0.86,144.9.124.86,BR,0,0,0.15,0.31,40.16,1,0,2.27,2.93,7.87,0,0,0,0
6793,8,2,1.36,25.104.112.64,BR,1,1,0.1,0.31,83.57,0,0,1.92,3.78,7.3,0,0,0,0
6794,8,4,1.39,198.237.66.220,JP,1,0,0.18,0.19,7.3,0,1,11.1,3.43,5.24,0,0,0,1
6795,10,0,0.61,190.234.125.6,DE,1,0,0.06,0.49,46.93,0,1,18.1,3.68,8.3,0,0,0,0
6796,10,0,1.97,199.223.111.121,DE,1,0,0.07,0.3,1.72,1,1,18.89,4.58,9.38,0,0,0,0
6797,14,0,0.95,49.87.5.203,JP,1,0,0.09,0.22,97.01,0,0,5.47,2.08,9.59,0,1,0,1
6798,11,3,0.74,15.31.10.210,IN,1,0,0.14,0.0,58.11,1,1,16.24,1.95,8.42,0,0,0,0
6799,9,3,1.37,213.156.201.90,JP,1,0,0.14,0.45,2.62,1,0,1.7,4.09,9.44,0,0,0,0
6800,9,4,0.56,209.146.67.17,BR,1,0,0.16,0.01,55.27,0,1,7.93,2.38,7.72,0,1,0,0
6801,5,1,1.57,209.94.7.65,BR,1,0,0.06,0.39,11.11,1,0,0.59,3.98,9.88,0,0,0,0
6802,8,4,1.68,164.121.222.113,US,1,0,0.19,0.5,95.31,1,1,5.11,4.84,6.26,0,1,0,0
6803,9,0,1.17,3.151.127.175,GB,1,0,0.08,0.4,62.7,0,1,3.15,1.6,7.49,0,0,0,0
6804,10,2,1.25,245.83.135.15,AU,1,0,0.11,0.39,29.24,1,0,3.65,1.15,8.99,0,1,0,0
6805,10,3,1.09,122.21.230.41,BR,1,1,0.07,0.39,93.85,1,0,13.74,1.89,9.28,0,0,0,0
6806,12,4,0.66,64.211.15.245,CA,1,0,0.13,0.4,36.28,1,1,8.63,4.32,6.83,0,0,0,0
6807,5,0,1.77,150.152.121.209,US,1,0,0.01,0.12,48.1,1,0,0.7,1.23,7.87,0,0,0,0
6808,12,4,0.86,101.44.139.227,CA,1,0,0.1,0.24,57.93,1,1,14.63,0.57,5.38,0,1,0,0
6809,7,1,0.93,11.119.74.37,US,1,0,0.06,0.28,0.68,1,0,16.27,2.42,6.53,0,0,0,0
6810,13,1,0.94,3.176.42.110,US,0,1,0.2,0.38,31.02,0,1,5.63,3.7,6.37,0,0,0,0
6811,6,1,1.12,131.81.176.176,JP,1,0,0.02,0.19,24.35,0,0,8.07,1.06,7.67,0,0,0,0
6812,13,2,1.86,59.104.154.103,BR,0,1,0.1,0.48,16.35,1,1,3.72,3.96,8.19,0,0,0,0
6813,7,1,1.63,40.163.222.63,JP,0,0,0.19,0.28,32.44,1,0,12.32,1.43,5.38,0,0,0,0
6814,7,0,1.18,122.82.126.120,BR,0,0,0.15,0.46,18.19,1,1,4.07,1.24,8.35,0,0,0,0
6815,14,2,1.61,42.28.15.33,US,1,0,0.04,0.42,93.55,1,1,6.45,3.43,9.43,0,0,0,0
6816,7,1,0.62,220.167.142.82,AU,1,0,0.08,0.35,97.67,0,1,23.2,2.87,7.36,0,0,0,0
6817,6,2,1.67,145.122.183.255,CA,0,1,0.16,0.38,46.53,1,0,19.82,4.74,7.37,0,0,0,0
6818,7,1,0.64,253.229.62.220,AU,1,0,0.09,0.13,7.67,1,1,0.52,4.05,5.1,0,0,0,0
6819,6,1,1.95,16.97.180.211,US,0,1,0.11,0.19,77.81,1,0,14.29,3.63,8.1,0,0,0,0
6820,5,4,0.91,131.20.89.247,IN,1,0,0.02,0.4,74.68,1,0,5.89,4.96,8.41,0,0,0,0
6821,12,0,1.39,56.162.168.154,CA,1,0,0.1,0.34,77.89,1,0,18.69,3.8,8.69,0,0,0,0
6822,13,0,0.73,97.157.1.20,IN,0,0,0.18,0.49,55.94,1,0,22.75,0.36,6.82,0,0,0,0
6823,12,1,2.0,234.114.156.63,CA,1,0,0.16,0.01,43.31,1,0,20.22,2.51,5.75,0,0,0,0
6824,8,0,0.86,212.37.132.136,BR,1,0,0.05,0.17,89.25,0,1,1.77,3.49,9.41,0,0,0,0
6825,6,1,1.52,152.171.190.185,DE,1,0,0.18,0.11,6.63,1,0,5.26,3.18,9.41,0,0,0,0
6826,13,2,1.26,13.243.96.167,JP,0,0,0.02,0.48,26.51,1,0,14.31,3.49,5.8,0,0,0,0
6827,7,3,0.57,151.211.81.144,JP,1,0,0.08,0.37,41.3,0,1,16.87,1.93,7.55,0,0,0,0
6828,5,0,0.63,183.146.150.121,CA,1,0,0.07,0.25,7.65,0,1,17.92,3.52,7.43,0,0,0,0
6829,7,4,0.94,169.140.207.194,DE,1,0,0.13,0.07,6.3,0,0,14.01,1.74,7.31,0,0,0,0
6830,13,2,0.75,156.2.1.145,GB,1,0,0.11,0.49,14.56,1,0,8.63,4.22,8.41,0,1,0,0
6831,12,3,1.18,227.112.156.159,JP,0,0,0.16,0.12,16.43,1,0,14.99,1.16,6.16,0,0,0,0
6832,10,0,1.44,217.43.212.80,CA,1,0,0.12,0.18,76.71,1,0,16.42,3.46,7.65,0,0,0,0
6833,13,1,1.1,106.101.118.0,CA,0,0,0.0,0.24,60.64,0,0,6.41,1.18,7.01,0,0,0,0
6834,13,3,0.98,213.38.191.149,GB,1,0,0.03,0.21,44.06,1,1,17.33,1.5,6.84,0,0,0,0
6835,11,1,0.86,146.66.35.64,GB,1,0,0.16,0.1,63.75,1,0,11.0,0.6,5.18,0,0,0,0
6836,13,3,1.61,46.249.154.5,AU,1,1,0.17,0.19,22.37,1,0,9.51,2.79,7.05,0,0,0,0
6837,10,0,0.89,45.252.68.251,GB,1,0,0.08,0.28,4.54,0,1,7.7,1.26,8.54,0,1,0,0
6838,8,3,1.51,194.138.150.221,BR,1,0,0.15,0.11,28.94,1,1,18.33,1.48,9.36,0,0,0,0
6839,10,3,1.56,64.101.234.177,US,0,0,0.15,0.07,8.63,1,0,1.07,0.07,9.94,0,0,0,0
6840,9,3,1.61,198.51.205.106,JP,1,0,0.1,0.38,79.21,1,1,14.35,4.97,9.41,0,0,0,0
6841,8,2,1.5,35.230.204.38,DE,0,0,0.13,0.3,95.67,1,1,4.08,0.91,8.61,0,0,0,0
6842,6,1,1.39,212.253.154.84,BR,1,0,0.14,0.02,57.81,1,1,20.53,4.54,8.73,0,0,0,0
6843,12,4,0.82,13.15.206.209,IN,1,1,0.2,0.32,26.23,1,0,22.75,3.34,6.93,0,0,0,0
6844,12,2,1.63,248.53.204.158,GB,1,0,0.06,0.3,84.54,1,0,6.81,2.02,9.64,0,0,0,0
6845,9,4,1.89,116.110.25.212,DE,1,0,0.11,0.36,32.58,1,0,17.66,1.7,6.7,0,0,0,0
6846,11,4,1.1,96.20.207.34,CA,0,0,0.1,0.45,54.6,1,0,7.67,4.72,8.15,0,0,0,0
6847,11,0,1.33,131.51.101.95,JP,1,0,0.04,0.33,0.76,1,0,4.77,2.16,8.45,0,0,0,0
6848,11,4,1.48,65.117.32.134,JP,1,0,0.19,0.01,21.13,1,0,13.81,3.04,8.05,0,0,0,0
6849,9,0,1.31,172.48.128.11,AU,1,0,0.08,0.01,65.17,1,1,20.21,4.91,8.5,0,0,0,0
6850,10,4,0.88,34.222.135.149,BR,1,0,0.11,0.29,28.29,1,0,8.18,4.02,8.65,0,0,0,0
6851,14,4,1.07,157.147.142.7,CA,1,0,0.12,0.19,57.36,1,1,15.55,2.39,8.83,0,0,0,0
6852,5,0,1.39,40.134.210.191,JP,1,0,0.05,0.11,19.3,1,1,20.48,3.28,8.37,0,0,0,0
6853,14,4,1.66,246.152.61.240,JP,1,0,0.02,0.24,12.09,1,0,13.51,3.04,8.55,0,0,0,0
6854,5,2,1.42,75.5.129.39,JP,1,0,0.16,0.43,69.18,1,0,3.39,0.48,9.34,0,0,0,0
6855,8,3,1.37,167.104.152.169,BR,0,0,0.04,0.22,44.34,1,1,4.33,1.85,9.11,0,0,0,0
6856,13,0,1.71,1.107.188.64,DE,1,0,0.12,0.48,83.99,1,1,5.87,3.87,5.93,0,0,0,0
6857,5,0,0.78,106.204.182.41,JP,1,0,0.18,0.11,23.32,1,1,21.4,1.09,8.06,0,0,0,1
6858,5,1,0.62,107.88.18.107,IN,1,0,0.14,0.13,69.26,0,0,23.36,0.07,7.15,0,0,0,0
6859,6,2,1.31,200.38.35.77,BR,1,0,0.13,0.37,26.62,1,1,14.5,0.13,5.51,0,0,0,0
6860,5,1,0.66,202.12.170.3,DE,0,0,0.01,0.32,78.22,1,1,7.0,3.8,5.39,0,0,0,1
6861,14,1,1.05,39.21.130.179,CA,1,0,0.14,0.17,86.3,0,1,3.18,1.55,8.59,0,0,0,0
6862,13,2,1.58,246.4.108.161,US,0,0,0.14,0.41,25.92,0,0,6.56,4.92,7.29,0,0,0,0
6863,13,2,1.5,87.221.99.9,BR,1,0,0.16,0.06,97.67,1,1,8.1,1.29,5.86,0,0,0,0
6864,11,4,1.68,1.178.5.189,GB,0,0,0.16,0.33,25.76,1,0,5.13,2.33,7.68,0,0,0,0
6865,8,0,1.81,158.202.81.141,DE,0,0,0.16,0.48,66.5,1,0,23.11,2.52,8.44,0,1,0,0
6866,6,2,0.63,170.71.111.8,DE,1,0,0.01,0.08,83.93,1,0,6.4,4.38,7.83,0,0,0,0
6867,12,4,1.61,72.195.248.190,DE,1,0,0.1,0.17,39.23,1,0,22.86,0.93,9.29,0,0,0,0
6868,10,2,0.86,64.120.221.42,DE,1,0,0.04,0.38,14.47,0,0,4.35,2.79,7.99,0,0,0,0
6869,7,2,1.75,137.135.176.144,GB,1,0,0.02,0.2,55.16,1,0,4.65,4.18,9.77,0,0,0,0
6870,7,2,0.98,218.96.143.228,GB,1,1,0.18,0.49,16.92,1,0,14.31,4.19,6.49,0,0,0,0
6871,9,1,1.79,25.156.218.116,DE,1,0,0.08,0.11,26.63,0,0,19.1,0.35,9.2,0,0,0,0
6872,8,1,1.25,40.181.52.98,JP,1,0,0.11,0.46,85.63,1,0,23.64,3.06,6.71,0,0,0,0
6873,5,1,0.96,203.109.235.73,GB,1,0,0.14,0.07,66.35,0,0,17.57,1.59,7.01,0,0,0,0
6874,9,0,1.01,12.215.204.128,BR,1,0,0.1,0.47,56.34,1,0,16.89,3.04,9.27,0,0,0,0
6875,11,2,0.73,163.218.252.33,IN,1,0,0.1,0.08,44.73,0,0,19.96,4.66,7.28,0,0,0,0
6876,10,3,1.82,189.4.16.135,IN,0,0,0.13,0.33,81.14,1,1,4.43,2.74,8.7,0,0,0,0
6877,7,3,1.04,55.151.255.119,CA,1,0,0.08,0.16,37.51,0,0,8.31,3.35,7.48,0,0,0,0
6878,14,1,0.5,164.4.44.6,US,0,0,0.18,0.08,52.78,0,0,20.8,0.52,9.52,0,0,0,0
6879,12,1,1.08,15.113.237.35,IN,1,1,0.15,0.11,38.15,1,1,5.08,3.19,5.42,0,0,0,0
6880,14,0,1.68,14.135.43.66,GB,1,0,0.12,0.36,14.32,1,1,4.84,0.37,6.13,0,0,0,0
6881,11,4,0.78,163.69.71.149,JP,1,0,0.05,0.06,41.85,1,1,5.46,1.0,9.86,0,0,0,0
6882,14,0,1.42,129.227.97.79,DE,1,0,0.06,0.13,83.89,1,1,12.02,4.74,5.11,0,0,0,0
6883,13,4,0.72,234.3.177.37,BR,1,1,0.11,0.48,72.94,1,1,11.71,2.03,8.53,0,0,0,0
6884,12,1,1.71,50.130.144.38,DE,1,0,0.16,0.42,38.74,1,1,10.73,0.32,7.38,0,0,0,0
6885,12,2,0.58,118.100.193.217,JP,1,0,0.15,0.13,6.73,1,1,20.17,4.2,5.57,0,0,0,0
6886,5,4,1.89,188.80.180.88,DE,1,0,0.12,0.36,43.15,1,1,10.52,1.44,5.51,0,0,0,0
6887,13,1,1.86,77.41.65.50,BR,0,0,0.04,0.49,9.9,1,1,4.99,4.75,7.72,0,0,0,0
6888,12,0,0.63,90.163.72.136,AU,1,0,0.15,0.42,50.66,0,0,2.25,2.1,8.67,0,0,0,0
6889,13,3,1.87,130.40.190.36,AU,1,0,0.05,0.42,74.63,1,0,4.15,4.39,5.65,0,0,0,0
6890,7,3,1.74,84.4.171.129,DE,1,0,0.11,0.06,54.33,1,1,8.24,4.99,7.24,0,0,0,0
6891,9,1,1.36,55.124.16.96,CA,0,0,0.02,0.33,33.44,1,0,15.51,2.47,6.96,0,0,0,0
6892,13,0,0.9,130.78.3.26,DE,1,0,0.1,0.3,55.9,1,0,5.14,4.16,5.49,0,1,0,0
6893,8,3,1.53,11.243.90.162,US,0,0,0.01,0.12,78.48,0,1,19.1,4.66,8.13,0,0,0,0
6894,13,0,0.94,223.60.46.164,US,1,0,0.2,0.45,29.07,1,1,22.11,3.45,6.56,0,0,0,0
6895,11,1,0.61,50.3.173.70,DE,1,0,0.13,0.03,70.8,0,1,0.6,1.52,8.83,0,0,0,0
6896,14,0,1.26,145.250.143.9,CA,1,1,0.1,0.0,33.77,1,0,5.85,3.17,6.2,0,0,0,0
6897,12,1,1.02,64.101.239.235,GB,1,0,0.18,0.45,83.41,1,1,16.83,2.47,7.84,0,0,0,0
6898,12,4,1.95,127.1.216.69,IN,1,0,0.08,0.32,84.17,1,0,5.54,0.79,5.88,0,0,0,0
6899,12,3,2.0,191.56.69.168,US,0,0,0.12,0.48,53.56,1,0,9.46,0.15,6.74,0,0,0,0
6900,11,1,1.41,121.55.85.230,GB,1,0,0.17,0.24,42.58,1,1,0.52,1.19,6.3,0,0,0,0
6901,14,3,1.08,232.106.230.33,US,1,0,0.16,0.33,98.8,1,0,3.0,3.53,9.93,0,0,0,0
6902,5,4,0.95,141.125.35.160,CA,0,0,0.12,0.18,0.73,1,1,11.96,4.05,9.34,0,0,0,0
6903,14,0,1.61,7.27.33.49,CA,1,0,0.12,0.3,37.04,1,0,15.74,0.47,5.79,0,0,0,0
6904,12,4,1.22,165.154.92.222,BR,1,0,0.09,0.27,36.31,0,1,6.67,0.92,5.94,0,0,0,0
6905,14,3,1.84,21.12.252.97,CA,0,0,0.12,0.3,59.6,0,1,19.45,2.61,9.25,0,0,0,0
6906,6,1,0.53,12.73.66.189,BR,0,0,0.04,0.3,59.18,1,0,19.61,0.51,7.17,0,0,0,0
6907,14,4,1.5,5.77.55.67,GB,0,0,0.11,0.47,59.17,1,1,22.63,2.17,5.36,0,0,0,1
6908,7,4,1.65,22.130.179.9,GB,1,0,0.06,0.15,60.71,1,1,17.66,4.86,7.3,0,0,0,1
6909,13,2,1.02,175.100.42.191,BR,1,1,0.02,0.01,4.35,1,0,11.64,1.69,9.93,0,0,0,0
6910,13,4,0.93,253.220.73.110,JP,0,1,0.12,0.47,95.15,1,1,2.97,3.6,6.37,0,0,0,0
6911,11,1,1.54,66.11.169.6,JP,1,0,0.14,0.01,57.48,1,0,22.97,0.22,5.54,0,0,0,0
6912,12,2,1.21,75.105.195.109,BR,1,0,0.17,0.05,92.28,0,1,3.98,1.12,8.91,0,0,0,0
6913,9,2,0.59,49.167.65.162,CA,1,0,0.07,0.08,61.23,1,1,10.43,0.51,7.3,0,0,0,1
6914,7,2,1.08,17.148.129.12,DE,1,0,0.06,0.5,47.49,0,0,5.48,4.24,5.51,0,0,0,0
6915,6,1,0.94,83.33.201.238,IN,1,0,0.18,0.41,97.83,0,0,12.54,1.56,7.7,0,0,0,0
6916,10,1,1.32,171.65.209.39,JP,1,0,0.12,0.39,70.2,1,0,5.31,4.03,8.59,0,0,0,0
6917,10,1,1.61,137.79.18.12,US,1,0,0.06,0.44,24.99,0,0,9.8,3.45,5.82,0,0,0,0
6918,12,3,0.53,170.225.17.120,IN,0,0,0.17,0.5,81.23,0,0,17.39,0.21,5.41,0,0,0,0
6919,6,0,1.96,81.194.37.229,BR,0,0,0.0,0.29,12.53,0,0,2.95,2.04,8.92,0,1,0,0
6920,8,1,1.52,145.204.15.142,DE,1,0,0.18,0.3,69.07,1,1,10.06,2.01,8.09,0,0,0,0
6921,13,0,0.85,70.89.94.230,IN,0,0,0.12,0.47,31.93,1,0,8.17,1.54,5.7,0,0,0,0
6922,13,3,1.52,105.209.111.78,IN,1,0,0.01,0.08,32.48,1,0,14.02,1.89,6.94,0,0,0,0
6923,5,3,1.27,178.165.163.225,AU,1,0,0.09,0.03,57.75,0,0,0.98,3.52,5.13,0,0,0,0
6924,14,1,1.46,217.209.51.89,CA,1,0,0.13,0.16,80.95,1,0,12.02,1.58,7.23,0,1,0,0
6925,7,2,0.85,165.170.235.76,US,1,0,0.1,0.32,38.02,1,0,13.55,3.45,6.0,0,0,0,0
6926,9,1,1.29,51.84.37.201,AU,1,0,0.07,0.18,16.42,1,1,15.95,0.99,5.99,0,0,0,1
6927,7,2,0.89,216.129.207.146,GB,1,0,0.16,0.45,91.94,1,1,4.78,3.0,6.68,0,0,0,0
6928,7,0,1.07,64.166.47.195,BR,0,0,0.13,0.43,12.09,1,0,1.07,3.35,8.05,0,0,0,0
6929,7,0,1.97,65.83.1.84,IN,1,0,0.09,0.34,66.41,0,1,0.82,1.87,5.99,0,0,0,0
6930,14,0,1.02,199.200.196.102,US,1,0,0.12,0.2,95.2,1,1,11.14,4.05,7.51,0,0,0,0
6931,12,2,1.61,53.174.92.146,DE,1,0,0.02,0.12,38.3,1,1,4.69,1.99,5.56,0,0,0,0
6932,6,0,0.67,22.3.129.101,BR,0,0,0.12,0.46,45.37,1,0,0.66,3.09,6.06,0,0,0,1
6933,7,1,1.88,123.85.220.91,IN,1,0,0.15,0.28,96.12,1,1,12.06,1.57,5.8,0,0,0,0
6934,10,0,0.79,105.165.157.78,DE,1,0,0.13,0.25,82.98,1,1,4.64,1.38,5.69,0,0,0,0
6935,11,2,0.8,91.61.100.115,IN,1,0,0.05,0.39,86.96,1,0,5.26,1.03,6.15,1,0,0,0
6936,10,2,1.39,115.1.153.44,CA,1,1,0.15,0.21,65.61,0,1,15.71,0.44,7.87,0,0,0,0
6937,7,2,0.66,253.40.128.51,DE,1,0,0.17,0.39,10.03,1,0,1.72,1.64,6.02,1,0,0,0
6938,10,3,1.82,249.13.117.83,AU,1,0,0.01,0.41,99.25,1,1,5.69,4.54,6.74,0,0,0,0
6939,8,2,1.49,123.173.87.176,IN,1,1,0.0,0.08,34.27,1,1,21.52,1.52,7.39,0,0,0,0
6940,13,0,1.16,143.99.130.101,CA,1,0,0.2,0.34,3.0,1,0,6.59,2.06,7.74,0,0,0,0
6941,5,2,1.43,56.108.181.185,DE,0,0,0.16,0.41,45.83,1,0,19.46,4.14,9.12,0,0,0,0
6942,13,1,1.84,92.235.104.163,US,0,1,0.19,0.06,56.92,1,0,21.65,0.16,8.84,0,0,0,0
6943,6,3,1.42,56.52.30.172,JP,1,0,0.12,0.28,80.92,1,0,13.93,1.14,5.17,0,0,0,0
6944,10,2,0.53,148.37.43.128,AU,1,0,0.08,0.14,95.55,1,1,7.82,1.45,7.55,0,0,0,0
6945,14,3,1.01,102.175.58.114,DE,1,0,0.09,0.3,41.21,1,1,13.38,2.47,6.05,0,0,0,0
6946,14,0,0.91,149.136.115.17,IN,1,0,0.08,0.43,85.24,1,0,10.53,2.63,8.22,0,0,0,0
6947,14,2,1.5,129.31.238.149,BR,1,0,0.14,0.21,52.43,1,1,16.87,3.11,8.81,0,0,0,0
6948,11,0,1.52,76.127.123.134,AU,1,0,0.02,0.33,56.55,0,1,20.25,0.97,5.28,0,0,0,0
6949,8,3,1.24,56.92.5.238,DE,1,0,0.17,0.45,30.68,1,0,13.83,3.53,5.42,0,0,0,0
6950,12,4,0.82,119.186.54.63,DE,0,0,0.17,0.29,34.49,1,0,18.81,4.36,9.54,0,0,0,0
6951,8,4,1.13,99.140.50.182,IN,1,0,0.14,0.43,99.0,1,0,7.45,2.61,6.48,0,1,0,0
6952,12,0,0.97,150.71.214.114,AU,1,0,0.01,0.13,16.95,1,1,7.74,2.19,9.26,0,0,0,0
6953,9,4,1.37,127.172.217.29,JP,0,0,0.04,0.04,9.58,1,0,5.0,4.49,6.96,0,0,0,0
6954,9,3,1.28,235.178.101.211,BR,1,0,0.09,0.16,5.01,1,0,1.38,4.82,5.35,0,1,0,0
6955,7,2,1.03,41.249.246.226,US,1,0,0.18,0.34,85.43,1,1,3.07,3.28,7.89,0,0,0,0
6956,11,3,0.66,179.181.150.52,US,1,0,0.05,0.06,54.17,1,0,15.12,0.06,9.51,0,0,0,0
6957,13,4,1.64,102.160.152.1,GB,1,0,0.07,0.17,37.02,0,0,21.62,4.82,9.48,0,0,0,0
6958,8,3,1.67,84.74.11.98,GB,1,1,0.07,0.2,2.05,1,0,1.62,2.55,5.26,0,0,0,0
6959,6,2,0.58,8.189.71.251,AU,1,0,0.08,0.2,68.09,1,1,6.76,0.11,6.55,0,0,0,0
6960,12,0,0.76,8.117.41.173,JP,1,0,0.07,0.5,17.97,1,1,20.07,0.79,7.68,0,0,0,0
6961,11,1,0.76,40.242.35.172,US,0,0,0.2,0.25,85.51,1,1,14.62,0.77,9.68,0,0,0,0
6962,7,3,0.66,154.226.141.224,GB,1,0,0.1,0.14,91.96,1,1,15.87,3.8,7.57,0,0,0,0
6963,12,0,1.07,235.99.104.20,AU,1,0,0.17,0.07,36.66,0,0,14.32,1.08,6.33,0,0,0,1
6964,7,0,1.35,95.93.64.214,AU,1,0,0.09,0.22,54.66,1,1,15.11,0.72,6.56,0,0,0,0
6965,13,4,1.73,57.233.144.8,BR,0,0,0.18,0.31,66.46,1,1,5.29,2.62,6.92,1,0,0,0
6966,11,0,1.33,10.238.93.218,US,1,0,0.04,0.17,83.66,1,1,18.99,3.05,7.98,0,0,0,0
6967,9,0,0.66,253.42.48.203,US,1,0,0.17,0.08,9.76,0,1,23.62,0.3,7.39,0,0,0,0
6968,7,4,1.09,159.125.156.188,BR,1,0,0.04,0.11,17.55,1,1,21.36,4.57,5.75,0,0,0,0
6969,6,2,1.21,171.144.119.28,BR,1,0,0.19,0.03,42.99,1,1,14.99,4.13,7.36,0,0,0,0
6970,10,2,1.14,238.64.167.206,US,1,0,0.07,0.11,25.4,1,1,11.66,4.19,8.1,0,0,0,0
6971,9,3,1.08,36.89.143.186,BR,1,0,0.02,0.34,0.95,0,0,4.05,2.57,6.75,0,0,0,0
6972,7,2,1.07,154.127.164.138,AU,1,0,0.15,0.15,11.47,0,0,23.82,4.11,8.16,0,0,0,0
6973,6,4,0.63,195.119.240.221,BR,1,0,0.04,0.3,65.11,1,0,3.56,0.14,5.89,0,0,0,0
6974,14,1,0.86,237.193.243.52,JP,1,1,0.02,0.13,37.06,1,0,21.95,0.48,5.41,0,0,0,0
6975,8,2,1.75,43.98.161.57,GB,1,0,0.11,0.01,34.02,1,1,4.39,1.12,8.98,0,0,0,0
6976,7,1,0.84,203.83.14.206,US,0,0,0.03,0.4,24.7,1,1,11.52,3.4,5.38,0,0,0,0
6977,11,0,0.58,42.154.55.211,JP,1,0,0.18,0.02,50.37,1,0,6.16,0.23,9.38,0,0,0,0
6978,14,1,0.86,145.191.85.154,AU,1,0,0.09,0.13,63.88,0,0,13.71,2.37,5.86,0,0,0,0
6979,13,4,1.03,119.98.132.43,AU,1,1,0.19,0.0,17.5,1,1,18.1,2.84,9.07,0,1,0,0
6980,7,0,0.77,214.240.71.157,JP,0,0,0.08,0.17,72.97,0,1,17.5,0.85,9.78,0,0,0,0
6981,13,4,1.89,243.97.120.240,US,1,1,0.13,0.18,95.9,1,0,9.58,1.37,6.41,0,1,0,0
6982,8,4,0.64,124.80.118.55,IN,1,0,0.1,0.5,11.17,0,1,8.37,1.27,5.85,0,0,0,0
6983,9,4,1.01,83.7.63.219,JP,0,0,0.02,0.05,39.15,1,1,20.55,0.96,9.55,0,0,0,0
6984,14,0,1.29,154.245.142.56,AU,1,0,0.09,0.24,33.6,0,1,17.73,2.96,7.29,0,0,0,0
6985,13,3,1.83,198.166.22.175,GB,1,0,0.11,0.32,42.31,1,1,9.61,0.5,8.21,1,0,0,1
6986,14,1,1.6,226.127.115.106,GB,0,0,0.1,0.48,91.88,1,0,23.32,1.36,8.07,0,0,0,0
6987,14,0,0.54,163.228.4.195,CA,1,1,0.13,0.44,47.21,1,0,6.59,4.03,5.87,0,1,0,0
6988,11,1,0.63,181.155.150.196,BR,1,0,0.09,0.25,90.61,1,0,0.45,3.45,5.32,0,0,0,0
6989,13,4,1.59,129.246.17.136,AU,0,1,0.13,0.28,21.86,0,0,20.22,1.18,5.92,0,0,0,0
6990,10,2,0.59,245.32.153.73,IN,1,0,0.13,0.32,5.82,1,0,2.48,0.19,7.69,0,0,0,0
6991,8,3,1.5,222.19.211.21,AU,1,0,0.06,0.22,87.31,1,0,11.68,2.74,7.57,0,0,0,0
6992,5,3,1.6,28.87.179.76,BR,1,0,0.01,0.39,96.21,1,0,1.06,4.15,8.99,0,0,0,0
6993,6,3,1.36,225.67.12.22,DE,1,0,0.09,0.13,72.22,1,0,6.1,3.64,7.29,0,0,0,0
6994,6,4,1.8,46.4.47.185,US,1,0,0.03,0.42,65.78,1,1,15.52,4.95,6.64,0,0,0,0
6995,11,3,1.32,219.167.213.246,DE,0,0,0.08,0.43,52.46,1,1,4.88,2.76,8.14,0,0,0,0
